nohup: 入力を無視します
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/skbio/util/_warning.py:40: DeprecationWarning: `multiplicative_replacement` was renamed to `multi_replace` in 0.6.0. The old name is kept as an alias but is deprecated.
  warn(message, warning)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
     6c5f4f9666d82b1bedf94e99acfe6741  ...  aaf967b7046023283cbfdb3bf2925277
0                                  43  ...                                 0
1                                   0  ...                                 0
2                                  93  ...                                 0
3                                 198  ...                                 0
4                                  31  ...                                 0
..                                ...  ...                               ...
309                               195  ...                                 0
310                                48  ...                                 0
311                               241  ...                                 0
312                               186  ...                                 0
313                               147  ...                                 0

[299 rows x 13719 columns]
学習データ数: 191
検証データ数: 48
テストデータ数: 60
torch.Size([191, 13719])
Epoch [69/100], Train Loss: 2.2967, Validation Loss: 2.2761
Epoch [70/100], Train Loss: 2.2650, Validation Loss: 2.2562
Epoch [71/100], Train Loss: 2.2630, Validation Loss: 2.2561
Epoch [72/100], Train Loss: 2.2769, Validation Loss: 2.2439
Epoch [73/100], Train Loss: 2.2723, Validation Loss: 2.2252
Epoch [74/100], Train Loss: 2.2553, Validation Loss: 2.2243
Epoch [75/100], Train Loss: 2.2528, Validation Loss: 2.2342
Epoch [76/100], Train Loss: 2.2605, Validation Loss: 2.2305
Epoch [77/100], Train Loss: 2.2548, Validation Loss: 2.2151
Epoch [78/100], Train Loss: 2.2375, Validation Loss: 2.2094
Epoch [79/100], Train Loss: 2.2294, Validation Loss: 2.2155
Epoch [80/100], Train Loss: 2.2320, Validation Loss: 2.2180
Epoch [81/100], Train Loss: 2.2291, Validation Loss: 2.2145
Epoch [82/100], Train Loss: 2.2191, Validation Loss: 2.2155
Epoch [83/100], Train Loss: 2.2148, Validation Loss: 2.2201
Epoch [84/100], Train Loss: 2.2171, Validation Loss: 2.2172
Epoch [85/100], Train Loss: 2.2145, Validation Loss: 2.2061
Epoch [86/100], Train Loss: 2.2057, Validation Loss: 2.1967
Epoch [87/100], Train Loss: 2.1998, Validation Loss: 2.1913
Epoch [88/100], Train Loss: 2.1985, Validation Loss: 2.1838
Epoch [89/100], Train Loss: 2.1947, Validation Loss: 2.1737
Epoch [90/100], Train Loss: 2.1878, Validation Loss: 2.1668
Epoch [91/100], Train Loss: 2.1838, Validation Loss: 2.1637
Epoch [92/100], Train Loss: 2.1828, Validation Loss: 2.1595
Epoch [93/100], Train Loss: 2.1796, Validation Loss: 3.1158
Epoch [94/100], Train Loss: 3.1790, Validation Loss: 2.4601
Epoch [95/100], Train Loss: 2.5133, Validation Loss: 2.6578
Epoch [96/100], Train Loss: 2.7423, Validation Loss: 2.3635
Epoch [97/100], Train Loss: 2.4099, Validation Loss: 2.1713
Epoch [98/100], Train Loss: 2.1589, Validation Loss: 2.3883
Epoch [99/100], Train Loss: 2.3765, Validation Loss: 2.5322
Epoch [100/100], Train Loss: 2.5271, Validation Loss: 2.3298
Output 1 (pH): R^2 Score = -0.060, MSE = 0.444
Output 2 (Available.P): R^2 Score = 0.061, MSE = 11321.679
torch.Size([191, 13719])
Epoch [1/100], Train Loss: 1.2478, Validation Loss: 14.7110
Epoch [2/100], Train Loss: 332.5533, Validation Loss: 2861.6326
Epoch [3/100], Train Loss: 3069.4822, Validation Loss: 253.1148
Epoch [4/100], Train Loss: 194.5799, Validation Loss: 5.6756
Epoch [5/100], Train Loss: 14.8945, Validation Loss: 21.5197
Epoch [6/100], Train Loss: 13.6219, Validation Loss: 66.8690
Epoch [7/100], Train Loss: 25.8248, Validation Loss: 123.9961
Epoch [8/100], Train Loss: 22.9427, Validation Loss: 169.6258
Epoch [9/100], Train Loss: 15.6149, Validation Loss: 267.7769
Epoch [10/100], Train Loss: 12.7741, Validation Loss: 249.7580
Epoch [11/100], Train Loss: 6.4183, Validation Loss: 118.0626
Epoch [12/100], Train Loss: 1.6109, Validation Loss: 36.5050
Epoch [13/100], Train Loss: 4.9438, Validation Loss: 38.5406
Epoch [14/100], Train Loss: 8.2227, Validation Loss: 42.7192
Epoch [15/100], Train Loss: 5.3590, Validation Loss: 85.5965
Epoch [16/100], Train Loss: 1.9764, Validation Loss: 138.0317/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/sklearn/base.py:1389: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel().
  return fit_method(estimator, *args, **kwargs)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/sklearn/utils/validation.py:1408: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples, ), for example using ravel().
  y = column_or_1d(y, warn=True)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)
/home/nomura/anaconda3/envs/agri_chem/lib/python3.12/site-packages/matplotlib/cbook.py:1719: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  return math.isfinite(val)

Epoch [17/100], Train Loss: 1.7459, Validation Loss: 155.0910
Epoch [18/100], Train Loss: 2.5694, Validation Loss: 145.2390
Epoch [19/100], Train Loss: 3.1364, Validation Loss: 119.0815
Epoch [20/100], Train Loss: 3.1236, Validation Loss: 87.1030
Epoch [21/100], Train Loss: 2.6645, Validation Loss: 58.0400
Epoch [22/100], Train Loss: 2.0728, Validation Loss: 36.4972
Epoch [23/100], Train Loss: 1.6242, Validation Loss: 21.8670
Epoch [24/100], Train Loss: 1.4520, Validation Loss: 12.7059
Epoch [25/100], Train Loss: 1.5362, Validation Loss: 7.6076
Epoch [26/100], Train Loss: 1.7514, Validation Loss: 5.2654
Epoch [27/100], Train Loss: 1.9414, Validation Loss: 4.2654
Epoch [28/100], Train Loss: 2.0020, Validation Loss: 3.8538
Epoch [29/100], Train Loss: 1.9190, Validation Loss: 3.7110
Epoch [30/100], Train Loss: 1.7490, Validation Loss: 3.7094
Epoch [31/100], Train Loss: 1.5726, Validation Loss: 3.7503
Epoch [32/100], Train Loss: 1.4532, Validation Loss: 3.8500
Epoch [33/100], Train Loss: 1.4150, Validation Loss: 3.9231
Epoch [34/100], Train Loss: 1.4431, Validation Loss: 3.9021
Epoch [35/100], Train Loss: 1.4957, Validation Loss: 3.7421
Epoch [36/100], Train Loss: 1.5297, Validation Loss: 3.4608
Epoch [37/100], Train Loss: 1.5215, Validation Loss: 3.1143
Epoch [38/100], Train Loss: 1.4744, Validation Loss: 2.7635
Epoch [39/100], Train Loss: 1.4106, Validation Loss: 2.4211
Epoch [40/100], Train Loss: 1.3522, Validation Loss: 2.1301
Epoch [41/100], Train Loss: 1.3106, Validation Loss: 1.9182
Epoch [42/100], Train Loss: 1.2883, Validation Loss: 1.7782
Epoch [43/100], Train Loss: 1.2814, Validation Loss: 1.6906
Epoch [44/100], Train Loss: 1.2826, Validation Loss: 1.6404
Epoch [45/100], Train Loss: 1.2848, Validation Loss: 1.6091
Epoch [46/100], Train Loss: 1.2826, Validation Loss: 1.5868
Epoch [47/100], Train Loss: 1.2737, Validation Loss: 1.5664
Epoch [48/100], Train Loss: 1.2589, Validation Loss: 1.5497
Epoch [49/100], Train Loss: 1.2406, Validation Loss: 1.5377
Epoch [50/100], Train Loss: 1.2225, Validation Loss: 1.5308
Epoch [51/100], Train Loss: 1.2076, Validation Loss: 1.5293
Epoch [52/100], Train Loss: 1.1974, Validation Loss: 1.5308
Epoch [53/100], Train Loss: 1.1918, Validation Loss: 1.5319
Epoch [54/100], Train Loss: 1.1890, Validation Loss: 1.5302
Epoch [55/100], Train Loss: 1.1866, Validation Loss: 1.5216
Epoch [56/100], Train Loss: 1.1825, Validation Loss: 1.5078
Epoch [57/100], Train Loss: 1.1755, Validation Loss: 1.4902
Epoch [58/100], Train Loss: 1.1658, Validation Loss: 1.4713
Epoch [59/100], Train Loss: 1.1547, Validation Loss: 1.4546
Epoch [60/100], Train Loss: 1.1437, Validation Loss: 1.4405
Epoch [61/100], Train Loss: 1.1341, Validation Loss: 1.4288
Epoch [62/100], Train Loss: 1.1267, Validation Loss: 1.4202
Epoch [63/100], Train Loss: 1.1212, Validation Loss: 1.4140
Epoch [64/100], Train Loss: 1.1167, Validation Loss: 1.4088
Epoch [65/100], Train Loss: 1.1120, Validation Loss: 1.4032
Epoch [66/100], Train Loss: 1.1063, Validation Loss: 1.3967
Epoch [67/100], Train Loss: 1.0993, Validation Loss: 1.3893
Epoch [68/100], Train Loss: 1.0914, Validation Loss: 1.3817
Epoch [69/100], Train Loss: 1.0832, Validation Loss: 1.3744
Epoch [70/100], Train Loss: 1.0755, Validation Loss: 1.3679
Epoch [71/100], Train Loss: 1.0687, Validation Loss: 1.3622
Epoch [72/100], Train Loss: 1.0628, Validation Loss: 1.3567
Epoch [73/100], Train Loss: 1.0574, Validation Loss: 1.3513
Epoch [74/100], Train Loss: 1.0520, Validation Loss: 1.3457
Epoch [75/100], Train Loss: 1.0460, Validation Loss: 1.3401
Epoch [76/100], Train Loss: 1.0396, Validation Loss: 1.3346
Epoch [77/100], Train Loss: 1.0329, Validation Loss: 1.3296
Epoch [78/100], Train Loss: 1.0263, Validation Loss: 1.3152
Epoch [79/100], Train Loss: 1.0157, Validation Loss: 1.5456
Epoch [80/100], Train Loss: 1.2227, Validation Loss: 1.3049
Epoch [81/100], Train Loss: 1.0027, Validation Loss: 1.3183
Epoch [82/100], Train Loss: 1.0143, Validation Loss: 1.3198
Epoch [83/100], Train Loss: 1.0174, Validation Loss: 1.3180
Epoch [84/100], Train Loss: 1.0149, Validation Loss: 1.3119
Epoch [85/100], Train Loss: 1.0060, Validation Loss: 1.3038
Epoch [86/100], Train Loss: 0.9932, Validation Loss: 1.2975
Epoch [87/100], Train Loss: 0.9808, Validation Loss: 1.2963
Epoch [88/100], Train Loss: 0.9724, Validation Loss: 1.2996
Epoch [89/100], Train Loss: 0.9687, Validation Loss: 1.3047
Epoch [90/100], Train Loss: 0.9680, Validation Loss: 1.3080
Epoch [91/100], Train Loss: 0.9670, Validation Loss: 1.3070
Epoch [92/100], Train Loss: 0.9633, Validation Loss: 1.3013
Epoch [93/100], Train Loss: 0.9564, Validation Loss: 1.2926
Epoch [94/100], Train Loss: 0.9480, Validation Loss: 1.2836
Epoch [95/100], Train Loss: 0.9403, Validation Loss: 1.2766
Epoch [96/100], Train Loss: 0.9349, Validation Loss: 1.2723
Epoch [97/100], Train Loss: 0.9317, Validation Loss: 1.2698
Epoch [98/100], Train Loss: 0.9296, Validation Loss: 1.2681
Epoch [99/100], Train Loss: 0.9267, Validation Loss: 1.2662
